order_id,item_name
data5_6408,shrimp
data5_6409,olive oil
data5_6410,olive oil
data5_6411,spaghetti
data5_6412,frozen vegetables
data5_6413,frozen vegetables
data5_6414,energy drink
data5_6415,ham
data5_6416,french fries
data5_6417,milk
data5_6418,turkey
data5_6419,fresh tuna
data5_6420,cookies
data5_6421,burgers
data5_6422,turkey
data5_6423,babies food
data5_6424,vegetables mix
data5_6425,mineral water
data5_6426,butter
data5_6427,champagne
data5_6428,frozen smoothie
data5_6429,ground beef
data5_6430,turkey
data5_6431,parmesan cheese
data5_6432,parmesan cheese
data5_6433,escalope
data5_6434,eggs
data5_6435,eggs
data5_6436,soup
data5_6437,burgers
data5_6438,turkey
data5_6439,dessert wine
data5_6440,cookies
data5_6441,black tea
data5_6442,grated cheese
data5_6443,frozen vegetables
data5_6444,tomatoes
data5_6445,shrimp
data5_6446,ham
data5_6447,green tea
data5_6448,red wine
data5_6449,ground beef
data5_6450,herb & pepper
data5_6451,cookies
data5_6452,olive oil
data5_6453,frozen vegetables
data5_6454,frozen vegetables
data5_6455,cake
data5_6456,frozen vegetables
data5_6457,chicken
data5_6458,pickles
data5_6459,ham
data5_6460,turkey
data5_6461,burgers
data5_6462,frozen vegetables
data5_6463,turkey
data5_6464,frozen vegetables
data5_6465,olive oil
data5_6466,herb & pepper
data5_6467,fresh tuna
data5_6468,frozen vegetables
data5_6469,turkey
data5_6470,burgers
data5_6471,turkey
data5_6472,herb & pepper
data5_6473,turkey
data5_6474,chocolate
data5_6475,energy bar
data5_6476,cookies
data5_6477,cake
data5_6478,turkey
data5_6479,spaghetti
data5_6480,turkey
data5_6481,grated cheese
data5_6482,cookies
data5_6483,parmesan cheese
data5_6484,chocolate
data5_6485,herb & pepper
data5_6486,turkey
data5_6487,burgers
data5_6488,low fat yogurt
data5_6489,fresh tuna
data5_6490,pickles
data5_6491,shrimp
data5_6492,whole wheat pasta
data5_6493,spaghetti
data5_6494,french fries
data5_6495,burgers
data5_6496,dessert wine
data5_6497,french fries
data5_6498,energy bar
data5_6499,chocolate
data5_6500,grated cheese
data5_6501,parmesan cheese
data5_6502,burgers
data5_6503,french fries
data5_6504,herb & pepper
data5_6505,mineral water
data5_6506,oil
data5_6507,spaghetti
data5_6508,tomatoes
data5_6509,turkey
data5_6510,mineral water
data5_6511,eggs
data5_6512,red wine
data5_6513,chocolate
data5_6514,burgers
data5_6515,red wine
data5_6516,cooking oil
data5_6517,cookies
data5_6518,escalope
data5_6519,red wine
data5_6520,green tea
data5_6521,shrimp
data5_6522,ground beef
data5_6523,whole wheat pasta
data5_6524,mineral water
data5_6525,turkey
data5_6526,spaghetti
data5_6527,chicken
data5_6528,shrimp
data5_6529,frozen vegetables
data5_6530,spaghetti
data5_6531,whole wheat rice
data5_6532,energy drink
data5_6533,fromage blanc
data5_6534,chocolate
data5_6535,burgers
data5_6536,burgers
data5_6537,chocolate
data5_6538,chicken
data5_6539,spaghetti
data5_6540,cake
data5_6541,french fries
data5_6542,shrimp
data5_6543,mineral water
data5_6544,soup
data5_6545,spaghetti
data5_6546,herb & pepper
data5_6547,milk
data5_6548,pickles
data5_6549,parmesan cheese
data5_6550,salmon
data5_6551,burgers
data5_6552,grated cheese
data5_6553,butter
data5_6554,bacon
data5_6555,frozen vegetables
data5_6556,turkey
data5_6557,burgers
data5_6558,eggs
data5_6559,french fries
data5_6560,blueberries
data5_6561,french fries
data5_6562,burgers
data5_6563,spaghetti
data5_6564,burgers
data5_6565,spaghetti
data5_6566,milk
data5_6567,ham
data5_6568,turkey
data5_6569,spaghetti
data5_6570,whole wheat pasta
data5_6571,eggs
data5_6572,energy bar
data5_6573,light cream
data5_6574,turkey
data5_6575,butter
data5_6576,shrimp
data5_6577,mineral water
data5_6578,escalope
data5_6579,pepper
data5_6580,mineral water
data5_6581,herb & pepper
data5_6582,chocolate
data5_6583,burgers
data5_6584,extra dark chocolate
data5_6585,eggs
data5_6586,cottage cheese
data5_6587,tomatoes
data5_6588,shrimp
data5_6589,red wine
data5_6590,chocolate
data5_6591,herb & pepper
data5_6592,french fries
data5_6593,fresh tuna
data5_6594,shrimp
data5_6595,tomato juice
data5_6596,shrimp
data5_6597,burgers
data5_6598,mineral water
data5_6599,shrimp
data5_6600,cereals
data5_6601,eggs
data5_6602,body spray
data5_6603,milk
data5_6604,vegetables mix
data5_6605,mineral water
data5_6606,burgers
data5_6607,grated cheese
data5_6608,ground beef
data5_6609,brownies
data5_6610,whole wheat pasta
data5_6611,red wine
data5_6612,brownies
data5_6613,chocolate
data5_6614,chocolate
data5_6615,turkey
data5_6616,grated cheese
data5_6617,ground beef
data5_6618,chicken
data5_6619,pancakes
data5_6620,whole wheat rice
data5_6621,chocolate
data5_6622,turkey
data5_6623,spaghetti
data5_6624,parmesan cheese
data5_6625,spinach
data5_6626,clothes accessories
data5_6627,red wine
data5_6628,frozen vegetables
data5_6629,shrimp
data5_6630,burgers
data5_6631,tomatoes
data5_6632,frozen vegetables
data5_6633,turkey
data5_6634,burgers
data5_6635,extra dark chocolate
data5_6636,chocolate
data5_6637,ground beef
data5_6638,escalope
data5_6639,soda
data5_6640,ground beef
data5_6641,burgers
data5_6642,shrimp
data5_6643,spaghetti
data5_6644,antioxydant juice
data5_6645,milk
data5_6646,tomatoes
data5_6647,mineral water
data5_6648,spaghetti
data5_6649,ham
data5_6650,mineral water
data5_6651,eggs
data5_6652,fresh tuna
data5_6653,honey
data5_6654,chocolate
data5_6655,champagne
data5_6656,gums
data5_6657,turkey
data5_6658,spaghetti
data5_6659,mineral water
data5_6660,burgers
data5_6661,frozen vegetables
data5_6662,spaghetti
data5_6663,french fries
data5_6664,energy drink
data5_6665,grated cheese
data5_6666,chocolate
data5_6667,milk
data5_6668,frozen vegetables
data5_6669,escalope
data5_6670,parmesan cheese
data5_6671,grated cheese
data5_6672,shrimp
data5_6673,milk
data5_6674,turkey
data5_6675,mineral water
data5_6676,pickles
data5_6677,pepper
data5_6678,milk
data5_6679,soup
data5_6680,herb & pepper
data5_6681,champagne
data5_6682,burgers
data5_6683,shrimp
data5_6684,chocolate
data5_6685,spaghetti
data5_6686,muffins
data5_6687,frozen vegetables
data5_6688,tomatoes
data5_6689,parmesan cheese
data5_6690,whole wheat pasta
data5_6691,chocolate
data5_6692,grated cheese
data5_6693,burgers
data5_6694,eggs
data5_6695,mineral water
data5_6696,herb & pepper
data5_6697,herb & pepper
data5_6698,spaghetti
data5_6699,whole wheat pasta
data5_6700,burgers
data5_6701,shrimp
data5_6702,mineral water
data5_6703,shrimp
data5_6704,chocolate
data5_6705,whole wheat pasta
data5_6706,spaghetti
data5_6707,turkey
data5_6708,ham
data5_6709,milk
data5_6710,cookies
data5_6711,mineral water
data5_6712,burgers
data5_6713,turkey
data5_6714,turkey
data5_6715,burgers
data5_6716,shrimp
data5_6717,vegetables mix
data5_6718,burgers
data5_6719,mineral water
data5_6720,fresh tuna
data5_6721,magazines
data5_6722,chocolate
data5_6723,mushroom cream sauce
data5_6724,red wine
data5_6725,chocolate
data5_6726,soup
data5_6727,turkey
data5_6728,grated cheese
data5_6729,eggs
data5_6730,french fries
data5_6731,mineral water
data5_6732,whole wheat pasta
data5_6733,fresh tuna
data5_6734,eggs
data5_6735,eggs
data5_6736,pepper
data5_6737,mineral water
data5_6738,milk
data5_6739,eggs
data5_6740,mineral water
data5_6741,eggs
data5_6742,eggs
data5_6743,tomatoes
data5_6744,turkey
data5_6745,turkey
data5_6746,pepper
data5_6747,herb & pepper
data5_6748,burgers
data5_6749,spaghetti
data5_6750,chocolate
data5_6751,frozen vegetables
data5_6752,frozen vegetables
data5_6753,tomatoes
data5_6754,milk
data5_6755,frozen vegetables
data5_6756,french fries
data5_6757,eggs
data5_6758,flax seed
data5_6759,pancakes
data5_6760,toothpaste
data5_6761,meatballs
data5_6762,mineral water
data5_6763,herb & pepper
data5_6764,ham
data5_6765,shrimp
data5_6766,butter
data5_6767,whole wheat pasta
data5_6768,eggs
data5_6769,mineral water
data5_6770,grated cheese
data5_6771,toothpaste
data5_6772,grated cheese
data5_6773,bug spray
data5_6774,shrimp
data5_6775,spaghetti
data5_6776,cake
data5_6777,brownies
data5_6778,soup
data5_6779,mineral water
data5_6780,burgers
data5_6781,french fries
data5_6782,muffins
data5_6783,frozen vegetables
data5_6784,fresh tuna
data5_6785,ham
data5_6786,whole wheat pasta
data5_6787,spaghetti
data5_6788,herb & pepper
data5_6789,escalope
data5_6790,chocolate
data5_6791,mineral water
data5_6792,shrimp
data5_6793,turkey
data5_6794,tomato juice
data5_6795,green tea
data5_6796,herb & pepper
data5_6797,cookies
data5_6798,turkey
data5_6799,turkey
data5_6800,mineral water
data5_6801,herb & pepper
data5_6802,cookies
data5_6803,cookies
data5_6804,mineral water
data5_6805,mineral water
data5_6806,fresh tuna
data5_6807,turkey
data5_6808,ground beef
data5_6809,tomato juice
data5_6810,red wine
data5_6811,burgers
data5_6812,ham
data5_6813,frozen vegetables
data5_6814,ground beef
data5_6815,tomatoes
data5_6816,milk
data5_6817,ground beef
data5_6818,cookies
data5_6819,grated cheese
data5_6820,ground beef
data5_6821,burgers
data5_6822,pancakes
data5_6823,shrimp
data5_6824,chocolate
data5_6825,mineral water
data5_6826,yams
data5_6827,mineral water
data5_6828,herb & pepper
data5_6829,fresh tuna
data5_6830,low fat yogurt
data5_6831,turkey
data5_6832,mineral water
data5_6833,burgers
data5_6834,white wine
data5_6835,grated cheese
data5_6836,frozen vegetables
data5_6837,milk
data5_6838,red wine
data5_6839,cookies
data5_6840,antioxydant juice
data5_6841,herb & pepper
data5_6842,chocolate
data5_6843,milk
data5_6844,chicken
data5_6845,low fat yogurt
data5_6846,french wine
data5_6847,herb & pepper
data5_6848,energy bar
data5_6849,herb & pepper
data5_6850,eggs
data5_6851,mineral water
data5_6852,chocolate
data5_6853,burgers
data5_6854,shrimp
data5_6855,mushroom cream sauce
data5_6856,mineral water
data5_6857,tomatoes
data5_6858,turkey
data5_6859,turkey
data5_6860,cookies
data5_6861,cake
data5_6862,chocolate
data5_6863,burgers
data5_6864,energy bar
data5_6865,cake
data5_6866,ground beef
data5_6867,ground beef
data5_6868,herb & pepper
data5_6869,milk
data5_6870,turkey
data5_6871,chutney
data5_6872,mineral water
data5_6873,parmesan cheese
data5_6874,chocolate
data5_6875,meatballs
data5_6876,almonds
data5_6877,frozen smoothie
data5_6878,salad
data5_6879,eggs
data5_6880,cookies
data5_6881,tomatoes
data5_6882,tomatoes
data5_6883,eggs
data5_6884,herb & pepper
data5_6885,nonfat milk
data5_6886,french fries
data5_6887,cookies
data5_6888,frozen vegetables
data5_6889,yams
data5_6890,eggs
data5_6891,cookies
data5_6892,chocolate
data5_6893,whole wheat pasta
data5_6894,ground beef
data5_6895,ham
data5_6896,whole wheat rice
data5_6897,shrimp
data5_6898,mineral water
data5_6899,french fries
data5_6900,ground beef
data5_6901,frozen vegetables
data5_6902,ground beef
data5_6903,parmesan cheese
data5_6904,cooking oil
data5_6905,herb & pepper
data5_6906,milk
data5_6907,chocolate
data5_6908,eggs
data5_6909,fresh tuna
data5_6910,turkey
data5_6911,ground beef
data5_6912,whole wheat rice
data5_6913,meatballs
data5_6914,burgers
data5_6915,frozen vegetables
data5_6916,cookies
data5_6917,burgers
data5_6918,french fries
data5_6919,frozen vegetables
data5_6920,frozen vegetables
data5_6921,mineral water
data5_6922,ham
data5_6923,herb & pepper
data5_6924,strawberries
data5_6925,muffins
data5_6926,spaghetti
data5_6927,green grapes
data5_6928,eggs
data5_6929,frozen vegetables
data5_6930,burgers
data5_6931,frozen smoothie
data5_6932,mineral water
data5_6933,parmesan cheese
data5_6934,eggs
data5_6935,spaghetti
data5_6936,burgers
data5_6937,turkey
data5_6938,mineral water
data5_6939,cookies
data5_6940,cookies
data5_6941,babies food
data5_6942,escalope
data5_6943,low fat yogurt
data5_6944,mineral water
data5_6945,milk
data5_6946,vegetables mix
data5_6947,spaghetti
data5_6948,mineral water
data5_6949,spaghetti
data5_6950,french fries
data5_6951,soup
data5_6952,mineral water
data5_6953,chocolate
data5_6954,shrimp
data5_6955,pancakes
data5_6956,low fat yogurt
data5_6957,red wine
data5_6958,protein bar
data5_6959,grated cheese
data5_6960,cookies
data5_6961,burgers
data5_6962,black tea
data5_6963,turkey
data5_6964,whole wheat pasta
data5_6965,muffins
data5_6966,burgers
data5_6967,mineral water
data5_6968,butter
data5_6969,mineral water
data5_6970,ham
data5_6971,herb & pepper
data5_6972,milk
data5_6973,cookies
data5_6974,parmesan cheese
data5_6975,mineral water
data5_6976,mineral water
data5_6977,cookies
data5_6978,frozen vegetables
data5_6979,pepper
data5_6980,mineral water
data5_6981,spaghetti
data5_6982,shrimp
data5_6983,champagne
data5_6984,grated cheese
data5_6985,mineral water
data5_6986,light mayo
data5_6987,chocolate
data5_6988,shrimp
data5_6989,parmesan cheese
data5_6990,eggs
data5_6991,red wine
data5_6992,spaghetti
data5_6993,light mayo
data5_6994,burgers
data5_6995,grated cheese
data5_6996,pepper
data5_6997,herb & pepper
data5_6998,milk
data5_6999,sandwich
data5_7000,shrimp
data5_7001,gums
data5_7002,french fries
data5_7003,turkey
data5_7004,honey
data5_7005,champagne
data5_7006,fresh tuna
data5_7007,energy bar
data5_7008,french fries
data5_7009,almonds
data5_7010,frozen vegetables
data5_7011,eggs
data5_7012,brownies
data5_7013,escalope
data5_7014,red wine
data5_7015,spaghetti
data5_7016,ground beef
data5_7017,mineral water
data5_7018,fresh tuna
data5_7019,escalope
data5_7020,muffins
data5_7021,green tea
data5_7022,herb & pepper
data5_7023,nonfat milk
data5_7024,escalope
data5_7025,pepper
data5_7026,chocolate
data5_7027,herb & pepper
data5_7028,ham
data5_7029,strawberries
data5_7030,eggs
data5_7031,turkey
data5_7032,mineral water
data5_7033,cookies
data5_7034,cookies
data5_7035,yogurt cake
data5_7036,butter
data5_7037,energy bar
data5_7038,french fries
data5_7039,ground beef
data5_7040,burgers
data5_7041,eggs
data5_7042,frozen vegetables
data5_7043,hot dogs
data5_7044,cookies
data5_7045,pancakes
data5_7046,pepper
data5_7047,babies food
data5_7048,chocolate
data5_7049,mineral water
data5_7050,honey
data5_7051,ham
data5_7052,spaghetti
data5_7053,mineral water
data5_7054,herb & pepper
data5_7055,turkey
data5_7056,burgers
data5_7057,cake
data5_7058,fresh bread
data5_7059,eggplant
data5_7060,escalope
data5_7061,shrimp
data5_7062,mineral water
data5_7063,mineral water
data5_7064,turkey
data5_7065,frozen vegetables
data5_7066,green tea
data5_7067,tomato sauce
data5_7068,burgers
data5_7069,ground beef
data5_7070,soup
data5_7071,avocado
data5_7072,frozen vegetables
data5_7073,cake
data5_7074,eggs
data5_7075,eggs
data5_7076,red wine
data5_7077,cake
data5_7078,tomatoes
data5_7079,chocolate
data5_7080,chicken
data5_7081,ground beef
data5_7082,cookies
data5_7083,mineral water
data5_7084,eggs
data5_7085,ground beef
data5_7086,milk
data5_7087,milk
data5_7088,burgers
data5_7089,spaghetti
data5_7090,green tea
data5_7091,herb & pepper
data5_7092,herb & pepper
data5_7093,tomatoes
data5_7094,frozen vegetables
data5_7095,grated cheese
data5_7096,grated cheese
data5_7097,burgers
data5_7098,chocolate
data5_7099,turkey
data5_7100,tomatoes
data5_7101,mineral water
data5_7102,grated cheese
data5_7103,tomatoes
data5_7104,tomatoes
data5_7105,turkey
data5_7106,cookies
data5_7107,chocolate
data5_7108,ham
data5_7109,clothes accessories
data5_7110,burgers
data5_7111,burgers
data5_7112,tomatoes
data5_7113,frozen vegetables
data5_7114,herb & pepper
data5_7115,herb & pepper
data5_7116,eggs
data5_7117,ground beef
data5_7118,frozen vegetables
data5_7119,herb & pepper
data5_7120,herb & pepper
data5_7121,red wine
data5_7122,shrimp
data5_7123,pancakes
data5_7124,avocado
data5_7125,energy bar
data5_7126,burgers
data5_7127,eggs
data5_7128,turkey
data5_7129,shrimp
data5_7130,grated cheese
data5_7131,dessert wine
data5_7132,turkey
data5_7133,mineral water
data5_7134,mineral water
data5_7135,grated cheese
data5_7136,rice
data5_7137,frozen smoothie
data5_7138,chocolate
data5_7139,parmesan cheese
data5_7140,chocolate
data5_7141,turkey
data5_7142,green tea
data5_7143,mineral water
data5_7144,burgers
data5_7145,salmon
data5_7146,tomatoes
data5_7147,frozen vegetables
data5_7148,olive oil
data5_7149,frozen vegetables
data5_7150,turkey
data5_7151,chocolate
data5_7152,whole wheat pasta
data5_7153,chocolate
data5_7154,energy bar
data5_7155,spaghetti
data5_7156,honey
data5_7157,turkey
data5_7158,green tea
data5_7159,turkey
data5_7160,burgers
data5_7161,burgers
data5_7162,french fries
data5_7163,frozen vegetables
data5_7164,champagne
data5_7165,frozen vegetables
data5_7166,chocolate
data5_7167,soup
data5_7168,spaghetti
data5_7169,energy drink
data5_7170,soup
data5_7171,herb & pepper
data5_7172,mineral water
data5_7173,vegetables mix
data5_7174,chocolate
data5_7175,french fries
data5_7176,grated cheese
data5_7177,mineral water
data5_7178,green tea
data5_7179,burgers
data5_7180,black tea
data5_7181,burgers
data5_7182,salmon
data5_7183,milk
data5_7184,mineral water
data5_7185,eggs
data5_7186,burgers
data5_7187,milk
data5_7188,frozen vegetables
data5_7189,cookies
data5_7190,parmesan cheese
data5_7191,frozen vegetables
data5_7192,milk
data5_7193,turkey
data5_7194,burgers
data5_7195,grated cheese
data5_7196,french fries
data5_7197,extra dark chocolate
data5_7198,champagne
data5_7199,fromage blanc
data5_7200,grated cheese
data5_7201,chicken
data5_7202,frozen vegetables
data5_7203,oatmeal
data5_7204,tomatoes
data5_7205,turkey
data5_7206,mineral water
data5_7207,grated cheese
data5_7208,turkey
data5_7209,strawberries
data5_7210,chocolate
data5_7211,salmon
data5_7212,eggs
data5_7213,milk
data5_7214,turkey
data5_7215,burgers
data5_7216,shrimp
data5_7217,spaghetti
data5_7218,mineral water
data5_7219,energy bar
data5_7220,pet food
data5_7221,red wine
data5_7222,burgers
data5_7223,frozen vegetables
data5_7224,mineral water
data5_7225,cake
data5_7226,rice
data5_7227,mineral water
data5_7228,fromage blanc
data5_7229,whole wheat rice
data5_7230,vegetables mix
data5_7231,frozen vegetables
data5_7232,herb & pepper
data5_7233,escalope
data5_7234,pancakes
data5_7235,sandwich
data5_7236,french fries
data5_7237,burgers
data5_7238,pancakes
data5_7239,frozen vegetables
data5_7240,herb & pepper
data5_7241,whole wheat rice
data5_7242,mineral water
data5_7243,whole wheat pasta
data5_7244,shrimp
data5_7245,french fries
data5_7246,red wine
data5_7247,pancakes
data5_7248,parmesan cheese
data5_7249,frozen vegetables
data5_7250,milk
data5_7251,red wine
data5_7252,cake
data5_7253,burgers
data5_7254,burgers
data5_7255,whole wheat pasta
data5_7256,cookies
data5_7257,shrimp
data5_7258,eggs
data5_7259,eggs
data5_7260,chocolate
data5_7261,turkey
data5_7262,eggs
data5_7263,shrimp
data5_7264,french fries
data5_7265,herb & pepper
data5_7266,brownies
data5_7267,mineral water
data5_7268,pickles
data5_7269,mineral water
data5_7270,fresh tuna
data5_7271,fromage blanc
data5_7272,burgers
data5_7273,soup
data5_7274,escalope
data5_7275,avocado
data5_7276,chocolate
data5_7277,escalope
data5_7278,pickles
data5_7279,eggs
data5_7280,french fries
data5_7281,frozen smoothie
data5_7282,spaghetti
data5_7283,salmon
data5_7284,frozen vegetables
data5_7285,salmon
data5_7286,red wine
data5_7287,turkey
data5_7288,milk
data5_7289,spaghetti
data5_7290,burgers
data5_7291,burgers
data5_7292,eggs
data5_7293,chocolate
data5_7294,turkey
data5_7295,mineral water
data5_7296,escalope
data5_7297,green tea
data5_7298,burgers
data5_7299,french fries
data5_7300,frozen vegetables
data5_7301,grated cheese
data5_7302,green grapes
data5_7303,herb & pepper
data5_7304,turkey
data5_7305,escalope
data5_7306,tomatoes
data5_7307,chocolate
data5_7308,turkey
data5_7309,milk
data5_7310,muffins
data5_7311,frozen vegetables
data5_7312,rice
data5_7313,ground beef
data5_7314,spaghetti
data5_7315,french fries
data5_7316,french fries
data5_7317,parmesan cheese
data5_7318,yogurt cake
data5_7319,tomatoes
data5_7320,strawberries
data5_7321,turkey
data5_7322,turkey
data5_7323,burgers
data5_7324,pancakes
data5_7325,brownies
data5_7326,milk
data5_7327,muffins
data5_7328,mineral water
data5_7329,burgers
data5_7330,cottage cheese
data5_7331,burgers
data5_7332,champagne
data5_7333,turkey
data5_7334,cake
data5_7335,strawberries
data5_7336,burgers
data5_7337,chocolate
data5_7338,energy drink
data5_7339,sparkling water
data5_7340,mineral water
data5_7341,turkey
data5_7342,grated cheese
data5_7343,frozen vegetables
data5_7344,soup
data5_7345,spaghetti
data5_7346,milk
data5_7347,burgers
data5_7348,mineral water
data5_7349,spaghetti
data5_7350,turkey
data5_7351,ham
data5_7352,cereals
data5_7353,clothes accessories
data5_7354,avocado
data5_7355,mineral water
data5_7356,chocolate
data5_7357,milk
data5_7358,chocolate
data5_7359,meatballs
data5_7360,green tea
data5_7361,vegetables mix
data5_7362,hot dogs
data5_7363,burgers
data5_7364,honey
data5_7365,tomatoes
data5_7366,frozen vegetables
data5_7367,yams
data5_7368,shrimp
data5_7369,mineral water
data5_7370,chocolate
data5_7371,grated cheese
data5_7372,spaghetti
data5_7373,spaghetti
data5_7374,ham
data5_7375,mineral water
data5_7376,cookies
data5_7377,frozen vegetables
data5_7378,frozen vegetables
data5_7379,whole weat flour
data5_7380,burgers
data5_7381,cookies
data5_7382,green tea
data5_7383,grated cheese
data5_7384,salt
data5_7385,cookies
data5_7386,eggs
data5_7387,cake
data5_7388,champagne
data5_7389,champagne
data5_7390,green grapes
data5_7391,eggs
data5_7392,green beans
data5_7393,cookies
data5_7394,mineral water
data5_7395,mineral water
data5_7396,frozen vegetables
data5_7397,shrimp
data5_7398,cookies
data5_7399,eggs
data5_7400,tomatoes
data5_7401,grated cheese
data5_7402,cookies
data5_7403,cooking oil
data5_7404,chocolate
data5_7405,ham
data5_7406,ground beef
data5_7407,fresh tuna
data5_7408,low fat yogurt
data5_7409,olive oil
data5_7410,chicken
data5_7411,shrimp
data5_7412,tomatoes
data5_7413,herb & pepper
data5_7414,milk
data5_7415,burgers
data5_7416,fromage blanc
data5_7417,pancakes
data5_7418,chocolate
data5_7419,low fat yogurt
data5_7420,cookies
data5_7421,soup
data5_7422,tomatoes
data5_7423,energy bar
data5_7424,french fries
data5_7425,low fat yogurt
data5_7426,turkey
data5_7427,frozen vegetables
data5_7428,grated cheese
data5_7429,chocolate
data5_7430,chocolate
data5_7431,eggs
data5_7432,gums
data5_7433,burgers
data5_7434,burgers
data5_7435,green tea
data5_7436,flax seed
data5_7437,milk
data5_7438,eggs
data5_7439,mineral water
data5_7440,whole wheat pasta
data5_7441,shrimp
data5_7442,ham
data5_7443,tomatoes
data5_7444,parmesan cheese
data5_7445,cookies
data5_7446,burgers
data5_7447,melons
data5_7448,chocolate
data5_7449,burgers
data5_7450,dessert wine
data5_7451,ground beef
data5_7452,almonds
data5_7453,grated cheese
data5_7454,frozen vegetables
data5_7455,cider
data5_7456,cider
data5_7457,burgers
data5_7458,red wine
data5_7459,fromage blanc
data5_7460,frozen vegetables
data5_7461,burgers
data5_7462,eggs
data5_7463,herb & pepper
data5_7464,eggs
data5_7465,yogurt cake
data5_7466,turkey
data5_7467,herb & pepper
data5_7468,whole wheat pasta
data5_7469,french fries
data5_7470,mineral water
data5_7471,chocolate
data5_7472,whole wheat rice
data5_7473,turkey
data5_7474,turkey
data5_7475,tomatoes
data5_7476,tomato juice
data5_7477,turkey
data5_7478,shrimp
data5_7479,frozen vegetables
data5_7480,chocolate
data5_7481,chocolate
data5_7482,fresh tuna
data5_7483,cookies
data5_7484,parmesan cheese
data5_7485,red wine
data5_7486,soup
data5_7487,eggs
data5_7488,brownies
data5_7489,herb & pepper
data5_7490,herb & pepper
data5_7491,chocolate
data5_7492,burgers
data5_7493,turkey
data5_7494,pancakes
data5_7495,butter
data5_7496,burgers
data5_7497,chicken
data5_7498,escalope
data5_7499,eggs
data5_0,meatballs
data5_2,avocado
data5_3,milk
data5_5,french fries
data5_6,light cream
data5_7,spaghetti
data5_9,pet food
data5_11,burgers
data5_12,champagne
data5_13,salmon
data5_15,chocolate
data5_16,eggs
data5_17,fresh tuna
data5_18,milk
data5_19,shrimp
data5_20,sparkling water
data5_21,mineral water
data5_22,grated cheese
data5_24,spaghetti
data5_25,spaghetti
data5_27,eggs
data5_28,spaghetti
data5_29,tomato sauce
data5_30,chocolate
data5_31,french fries
data5_32,strong cheese
data5_34,spaghetti
data5_35,french fries
data5_36,ground beef
data5_37,cake
data5_38,champagne
data5_40,frozen vegetables
data5_42,meatballs
data5_44,avocado
data5_45,chicken
data5_46,bug spray
data5_47,muffins
data5_48,black tea
data5_49,chocolate
data5_50,mineral water
data5_51,muffins
data5_52,chocolate
data5_53,escalope
data5_54,light mayo
data5_55,fresh tuna
data5_56,cookies
data5_57,chicken
data5_58,frozen vegetables
data5_62,bug spray
data5_63,eggs
data5_65,milk
data5_66,whole wheat pasta
data5_68,pasta
data5_69,herb & pepper
data5_70,escalope
data5_73,eggs
data5_75,chocolate
data5_76,strawberries
data5_77,ground beef
data5_79,cake
data5_80,spaghetti
data5_81,energy bar
data5_82,grated cheese
data5_84,energy drink
data5_85,frozen smoothie
data5_87,salad
data5_88,french fries
data5_90,herb & pepper
data5_91,low fat yogurt
data5_93,almonds
data5_94,soup
data5_95,ham
data5_96,eggs
data5_98,whole wheat pasta
data5_99,barbecue sauce
data5_100,herb & pepper
data5_101,burgers
data5_102,spaghetti
data5_103,energy bar
data5_104,tomato sauce
data5_105,olive oil
data5_106,pasta
data5_107,pasta
data5_108,mineral water
data5_109,pasta
data5_110,oil
data5_111,eggs
data5_112,eggs
data5_113,herb & pepper
data5_114,spaghetti
data5_115,energy bar
data5_116,french fries
data5_117,tomatoes
data5_120,spaghetti
data5_121,spaghetti
data5_123,milk
data5_124,shrimp
data5_125,mineral water
data5_126,whole wheat pasta
data5_130,green tea
data5_132,burgers
data5_133,tomatoes
data5_136,eggs
data5_137,cooking oil
data5_138,ground beef
data5_139,spaghetti
data5_140,tomatoes
data5_141,shrimp
data5_142,shrimp
data5_144,tomatoes
data5_145,mineral water
data5_147,milk
data5_148,pasta
data5_149,mineral water
data5_150,vegetables mix
data5_152,pasta
data5_154,pasta
data5_156,ground beef
data5_157,grated cheese
data5_158,whole wheat pasta
data5_159,pasta
data5_160,green tea
data5_163,shrimp
data5_164,eggs
data5_165,herb & pepper
data5_168,french fries
data5_169,yams
data5_170,champagne
data5_171,honey
data5_172,chocolate
data5_173,mineral water
data5_175,french wine
data5_176,milk
data5_177,body spray
data5_178,french fries
data5_180,shrimp
data5_181,ground beef
data5_182,whole wheat rice
data5_183,eggplant
data5_184,mineral water
data5_186,spaghetti
data5_187,ground beef
data5_188,tomato juice
data5_189,milk
data5_190,spaghetti
data5_191,honey
data5_192,bacon
data5_193,yogurt cake
data5_197,ham
data5_198,pasta
data5_201,spaghetti
data5_202,eggs
data5_203,hot dogs
data5_205,energy bar
data5_206,chocolate
data5_207,mineral water
data5_208,mineral water
data5_209,mineral water
data5_210,red wine
data5_211,olive oil
data5_213,cookies
data5_214,pancakes
data5_215,french fries
data5_218,escalope
data5_219,tomato juice
data5_221,mineral water
data5_222,frozen smoothie
data5_223,burgers
data5_224,ground beef
data5_225,burgers
data5_226,ground beef
data5_227,whole wheat rice
data5_228,yams
data5_230,chocolate
data5_231,honey
data5_232,green tea
data5_233,meatballs
data5_234,low fat yogurt
data5_235,shrimp
data5_236,green grapes
data5_237,meatballs
data5_239,milk
data5_242,pasta
data5_243,chocolate
data5_244,french wine
data5_245,dessert wine
data5_246,cake
data5_247,frozen vegetables
data5_249,mineral water
data5_250,eggs
data5_253,mineral water
